ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
3241,2,Sacramento,Sacramento,CA,86.0,,27.0,29.78,9.2,Clear
3242,3,Tracy,San Joaquin,CA,84.0,,32.0,29.79,12.7,Clear
3243,3,Sacramento,Sacramento,CA,81.0,,42.0,29.78,9.2,Clear
3244,3,Tracy,San Joaquin,CA,84.0,,32.0,29.79,12.7,Clear
3245,2,Folsom,Sacramento,CA,77.0,,47.0,29.79,5.8,Clear
3246,3,Loomis,Placer,CA,86.0,,14.0,29.76,8.1,Clear
3247,3,Sacramento,Sacramento,CA,80.6,,39.0,29.79,10.4,Clear
3248,2,Sacramento,Sacramento,CA,80.6,,39.0,29.79,10.4,Clear
3249,2,North Highlands,Sacramento,CA,80.6,,39.0,29.79,10.4,Clear
3250,2,Fair Oaks,Sacramento,CA,77.0,,47.0,29.79,5.8,Clear
3251,2,Newcastle,Placer,CA,84.2,,20.0,29.88,5.8,Clear
3252,2,Nevada City,Nevada,CA,78.8,,30.0,29.98,,Clear
3253,3,Alamo,Contra Costa,CA,73.0,,37.0,29.8,4.6,Clear
3254,3,Pleasanton,Alameda,CA,68.0,,55.0,29.85,9.2,Clear
3255,3,Pleasanton,Alameda,CA,68.0,,55.0,29.85,9.2,Clear
3256,2,San Jose,Santa Clara,CA,64.9,,73.0,29.88,8.1,Mostly Cloudy
3257,2,Gilroy,Santa Clara,CA,59.0,,82.0,29.93,8.1,Clear
3258,3,Sacramento,Sacramento,CA,75.2,,47.0,29.81,10.4,Clear
3259,2,Modesto,Stanislaus,CA,82.9,,34.0,29.8,9.2,Clear
3260,2,Modesto,Stanislaus,CA,82.9,,34.0,29.8,9.2,Clear
3261,2,Redwood City,San Mateo,CA,62.6,,72.0,29.9,4.6,Clear
3262,3,San Jose,Santa Clara,CA,63.0,,75.0,29.9,5.8,Scattered Clouds
3263,2,Oroville,Butte,CA,86.0,,30.0,29.79,10.4,Clear
3264,2,Lodi,San Joaquin,CA,75.9,,40.0,29.81,6.9,Clear
3265,2,Modesto,Stanislaus,CA,82.9,,34.0,29.8,9.2,Clear
3266,2,Ceres,Stanislaus,CA,82.9,,34.0,29.8,9.2,Clear
3267,2,Fair Oaks,Sacramento,CA,64.4,,64.0,29.82,8.1,Clear
3268,3,Modesto,Stanislaus,CA,81.0,,35.0,29.81,9.2,Clear
3269,2,Mokelumne Hill,Calaveras,CA,68.0,,37.0,29.91,,Clear
3270,2,Nevada City,Nevada,CA,73.4,,27.0,29.98,,Clear
3271,2,Ripon,San Joaquin,CA,73.9,,43.0,29.8,5.8,Clear
3272,3,Oakland,Alameda,CA,59.0,,81.0,29.88,6.9,Overcast
3273,3,Hayward,Alameda,CA,60.1,,75.0,29.88,4.6,Overcast
3274,3,Livermore,Alameda,CA,59.0,,78.0,29.84,6.9,Clear
3275,2,Brisbane,San Mateo,CA,55.9,,84.0,29.88,5.8,Partly Cloudy
3276,2,Sunnyvale,Santa Clara,CA,60.1,,78.0,29.89,3.5,Overcast
3277,3,San Bruno,San Mateo,CA,55.0,,83.0,29.89,4.6,Scattered Clouds
3278,2,South San Francisco,San Mateo,CA,55.0,,83.0,29.89,4.6,Scattered Clouds
3279,3,San Jose,Santa Clara,CA,57.2,,82.0,29.91,8.1,Clear
3280,2,San Rafael,Marin,CA,57.2,,82.0,29.9,,Overcast
3281,2,Stockton,San Joaquin,CA,64.9,,75.0,29.85,8.1,Clear
3282,3,Vacaville,Solano,CA,64.9,,63.0,29.84,6.9,Clear
3283,3,Sacramento,Sacramento,CA,61.0,,75.0,29.84,8.1,Clear
3284,3,Sacramento,Sacramento,CA,61.0,,75.0,29.84,8.1,Clear
3285,2,Sacramento,Sacramento,CA,64.4,,64.0,29.86,9.2,Clear
3286,2,Stockton,San Joaquin,CA,69.1,,63.0,29.86,5.8,Clear
3287,2,Windsor,Sonoma,CA,59.0,,75.0,29.89,3.5,Overcast
3288,2,Palo Alto,Santa Clara,CA,64.4,,83.0,29.9,6.9,Partly Cloudy
3289,3,Sunol,Alameda,CA,73.0,,49.0,29.87,6.9,Clear
3290,2,Lathrop,San Joaquin,CA,78.1,,43.0,29.86,4.6,Clear
3291,2,Lodi,San Joaquin,CA,78.1,,43.0,29.86,4.6,Clear
3292,2,Stockton,San Joaquin,CA,82.0,,37.0,29.85,6.9,Clear
3293,2,Tracy,San Joaquin,CA,81.0,,36.0,29.85,13.8,Clear
3294,3,Union City,Alameda,CA,73.9,,46.0,29.92,12.7,Clear
3295,3,Daly City,San Mateo,CA,71.1,,57.0,29.9,6.9,Partly Cloudy
3296,2,San Mateo,San Mateo,CA,71.6,,57.0,29.9,11.5,Clear
3297,2,San Jose,Santa Clara,CA,86.0,,31.0,29.88,9.2,Clear
3298,3,Davis,Yolo,CA,86.0,,33.0,29.81,4.6,Clear
3299,3,Davis,Yolo,CA,87.8,,31.0,29.81,9.2,Clear
3300,2,Fair Oaks,Sacramento,CA,87.8,,29.0,29.81,9.2,Clear
3301,3,Sacramento,Sacramento,CA,87.8,,27.0,29.81,10.4,Clear
3302,2,Sonoma,Sonoma,CA,75.2,,50.0,29.88,13.8,Clear
3303,2,Napa,Napa,CA,70.0,,61.0,29.83,17.3,Clear
3304,3,Oakland,Alameda,CA,68.0,,61.0,29.88,18.4,Partly Cloudy
3305,2,Mountain View,Santa Clara,CA,75.9,,52.0,29.86,15.0,Clear
3306,2,Camino,El Dorado,CA,86.0,,20.0,29.94,9.2,Clear
3307,2,Camino,El Dorado,CA,86.0,,20.0,29.94,9.2,Clear
3308,2,Windsor,Sonoma,CA,75.0,,48.0,29.83,10.4,Clear
3309,2,Mill Valley,Marin,CA,80.6,,42.0,29.85,11.5,Clear
3310,2,Rodeo,Contra Costa,CA,86.0,,27.0,29.79,12.7,Clear
3311,3,Fremont,Alameda,CA,73.9,,45.0,29.89,13.8,Clear
3312,3,San Jose,Santa Clara,CA,79.0,,48.0,29.85,12.7,Partly Cloudy
3313,2,Sunol,Alameda,CA,88.0,,30.0,29.81,13.8,Clear
3314,3,Livermore,Alameda,CA,88.0,,30.0,29.81,13.8,Clear
3315,2,Byron,Contra Costa,CA,88.0,,30.0,29.81,13.8,Clear
3316,2,Discovery Bay,Contra Costa,CA,88.0,,30.0,29.81,13.8,Clear
3317,2,Petaluma,Sonoma,CA,73.4,,53.0,29.88,13.8,Clear
3318,2,Sonoma,Sonoma,CA,73.4,,53.0,29.88,13.8,Clear
3319,2,San Francisco,San Francisco,CA,71.1,,53.0,29.85,16.1,Partly Cloudy
3320,3,Fairfield,Solano,CA,70.0,,63.0,29.82,17.3,Clear
3321,3,Hayward,Alameda,CA,72.0,,48.0,29.88,15.0,Clear
3322,3,Dublin,Alameda,CA,84.0,,34.0,29.8,15.0,Clear
3323,2,Bay Point,Contra Costa,CA,82.9,,28.0,29.78,11.5,Clear
3324,2,Fair Oaks,Sacramento,CA,91.4,,28.0,29.77,10.4,Clear
3325,2,Sacramento,Sacramento,CA,89.6,,27.0,29.77,11.5,Clear
3326,2,Sacramento,Sacramento,CA,82.9,,36.0,29.76,9.2,Clear
3327,2,Sacramento,Sacramento,CA,87.8,,27.0,29.77,11.5,Clear
3328,2,Monte Rio,Sonoma,CA,64.0,,63.0,29.82,13.8,Partly Cloudy
3329,2,Petaluma,Sonoma,CA,64.4,,68.0,29.88,10.4,Clear
3330,3,Berkeley,Alameda,CA,66.0,,65.0,29.87,10.4,Partly Cloudy
3331,3,Oakland,Alameda,CA,61.0,,75.0,29.88,15.0,Partly Cloudy
3332,2,San Lorenzo,Alameda,CA,63.0,,65.0,29.9,12.7,Clear
3333,3,Fremont,Alameda,CA,66.9,,57.0,29.89,12.7,Clear
3334,2,San Jose,Santa Clara,CA,69.1,,63.0,29.86,10.4,Partly Cloudy
3335,2,Sausalito,Marin,CA,61.0,,72.0,29.87,15.0,Partly Cloudy
3336,3,Oakland,Alameda,CA,61.0,,75.0,29.88,15.0,Partly Cloudy
3337,2,Palo Alto,San Mateo,CA,62.6,,82.0,29.87,11.5,Clear
3338,2,San Jose,Santa Clara,CA,84.2,,40.0,29.85,11.5,Clear
3339,2,Novato,Marin,CA,59.0,,77.0,29.87,13.8,Clear
3340,3,Fairfield,Solano,CA,62.4,,70.0,29.78,24.2,Clear
3341,3,Fairfield,Solano,CA,62.4,,70.0,29.78,24.2,Clear
3342,3,Tracy,Alameda,CA,64.9,,61.0,29.84,11.5,Clear
3343,2,Elk Grove,Sacramento,CA,71.1,,53.0,29.78,12.7,Clear
3344,2,Millbrae,San Mateo,CA,57.9,,81.0,29.9,6.9,Partly Cloudy
3345,2,Fairfield,Solano,CA,57.0,,89.0,29.84,19.6,Clear
3346,3,San Jose,Santa Clara,CA,84.2,,40.0,29.85,11.5,Clear
3347,3,Los Altos,Santa Clara,CA,60.1,,80.0,29.91,3.5,Clear
3348,3,Pleasanton,Alameda,CA,59.0,,72.0,29.86,11.5,Clear
3349,2,Dixon,Solano,CA,62.6,,68.0,29.79,5.8,Clear
3350,3,Oakland,Alameda,CA,57.9,,81.0,29.9,8.1,Scattered Clouds
3351,3,Hayward,Alameda,CA,57.9,,75.0,29.92,5.8,Overcast
3352,3,San Jose,Santa Clara,CA,55.4,,88.0,29.91,5.8,Clear
3353,3,Fremont,Alameda,CA,57.9,,78.0,29.9,4.6,Clear
3354,3,Martinez,Contra Costa,CA,57.9,,78.0,29.81,15.0,Clear
3355,3,Vacaville,Solano,CA,60.1,,69.0,29.78,9.2,Clear
3356,3,El Cerrito,Contra Costa,CA,64.9,,61.0,30.04,15.0,Scattered Clouds
3357,2,San Mateo,San Mateo,CA,62.6,,72.0,30.13,5.8,Mostly Cloudy
3358,2,Palo Alto,San Mateo,CA,66.2,,68.0,30.11,17.3,Scattered Clouds
3359,2,Palo Alto,San Mateo,CA,66.2,,68.0,30.11,17.3,Scattered Clouds
3360,3,Pleasanton,Alameda,CA,68.0,,55.0,30.08,11.5,Partly Cloudy
3361,2,Brentwood,Contra Costa,CA,64.9,,61.0,30.08,12.7,Scattered Clouds
3362,2,Sacramento,Sacramento,CA,66.2,,60.0,30.05,11.5,Clear
3363,2,Lodi,San Joaquin,CA,75.0,,44.0,30.04,10.4,Clear
3364,3,Tracy,San Joaquin,CA,75.0,,44.0,30.04,10.4,Clear
3365,2,Galt,Sacramento,CA,64.9,,65.0,30.04,11.5,Scattered Clouds
3366,2,Castro Valley,Alameda,CA,63.0,,65.0,30.15,13.8,Overcast
3367,3,Alamo,Contra Costa,CA,70.0,,53.0,30.04,17.3,Clear
3368,3,Dixon,Solano,CA,73.4,,50.0,30.03,9.2,Clear
3369,3,Davis,Yolo,CA,71.6,,50.0,30.03,6.9,Clear
3370,2,Carmichael,Sacramento,CA,69.8,,53.0,30.06,12.7,Clear
3371,3,Stockton,San Joaquin,CA,75.0,,44.0,30.04,10.4,Clear
3372,3,San Bruno,San Mateo,CA,64.9,,65.0,30.12,15.0,Mostly Cloudy
3373,2,Orinda,Contra Costa,CA,70.0,,53.0,30.04,17.3,Clear
3374,3,Alamo,Contra Costa,CA,70.0,,53.0,30.04,17.3,Clear
3375,2,Monterey,Monterey,CA,62.1,,72.0,30.16,9.2,Scattered Clouds
3376,3,Dublin,Alameda,CA,69.1,,54.0,30.08,12.7,Clear
3377,2,Livermore,Alameda,CA,69.1,,54.0,30.08,12.7,Clear
3378,2,Hollister,San Benito,CA,69.8,,60.0,30.1,9.2,Clear
3379,2,Sacramento,Sacramento,CA,71.6,,50.0,30.06,11.5,Clear
3380,3,Stockton,San Joaquin,CA,77.0,,42.0,30.05,11.5,Clear
3381,2,Stockton,San Joaquin,CA,77.0,,42.0,30.05,11.5,Clear
3382,2,Mountain View,Santa Clara,CA,68.0,,61.0,30.12,13.8,Clear
3383,3,Berkeley,Alameda,CA,64.0,,70.0,30.12,13.8,Overcast
3384,2,Mountain View,Santa Clara,CA,68.0,,61.0,30.12,13.8,Clear
3385,2,San Jose,Santa Clara,CA,69.1,,57.0,30.1,6.9,Partly Cloudy
3386,3,Milpitas,Santa Clara,CA,70.0,,57.0,30.09,9.2,Partly Cloudy
3387,2,South San Francisco,San Mateo,CA,64.9,,65.0,30.12,19.6,Mostly Cloudy
3388,3,Dixon,Solano,CA,75.2,,44.0,30.03,5.8,Clear
3389,3,Sacramento,Sacramento,CA,73.4,,47.0,30.05,11.5,Clear
3390,2,Sacramento,Sacramento,CA,73.9,,48.0,30.04,8.1,Clear
3391,2,Sacramento,Sacramento,CA,77.0,,44.0,30.04,9.2,Clear
3392,3,Pleasanton,Alameda,CA,71.1,,51.0,30.07,9.2,Clear
3393,2,Nevada City,Nevada,CA,75.2,,21.0,30.13,8.1,Clear
3394,3,Oakland,Alameda,CA,68.0,,59.0,30.11,12.7,Scattered Clouds
3395,3,Pleasanton,Alameda,CA,72.0,,49.0,30.06,19.6,Clear
3396,2,Rancho Cordova,Sacramento,CA,80.6,,34.0,30.02,12.7,Clear
3397,2,Lodi,San Joaquin,CA,82.9,,32.0,30.02,4.6,Clear
3398,2,Sacramento,Sacramento,CA,81.0,,38.0,30.01,17.3,Clear
3399,2,Placerville,El Dorado,CA,78.8,,24.0,30.12,8.1,Clear
3400,2,Antioch,Contra Costa,CA,78.1,,39.0,30.0,17.3,Clear
3401,2,Santa Rosa,Sonoma,CA,78.1,,45.0,30.01,9.2,Clear
3402,2,Sacramento,Sacramento,CA,80.6,,34.0,30.02,12.7,Clear
3403,2,Sacramento,Sacramento,CA,81.0,,38.0,30.01,17.3,Clear
3404,2,Sacramento,Sacramento,CA,81.0,,38.0,30.01,17.3,Clear
3405,3,Emeryville,Alameda,CA,69.1,,54.0,30.09,18.4,Partly Cloudy
3406,2,Sacramento,Sacramento,CA,82.4,,32.0,30.01,11.5,Clear
3407,2,Rescue,El Dorado,CA,78.8,,24.0,30.11,6.9,Clear
3408,2,Winters,Yolo,CA,84.9,,31.0,29.98,15.0,Clear
3409,3,Penryn,Placer,CA,82.4,,26.0,30.06,6.9,Clear
3410,3,Newcastle,Placer,CA,82.4,,26.0,30.06,6.9,Clear
3411,3,Oakland,Alameda,CA,69.1,,57.0,30.08,20.7,Partly Cloudy
3412,3,Walnut Creek,Contra Costa,CA,75.9,,43.0,30.0,15.0,Clear
3413,2,Concord,Contra Costa,CA,75.9,,43.0,30.0,15.0,Clear
3414,3,Pleasanton,Alameda,CA,73.0,,46.0,30.03,15.0,Clear
3415,2,Carmichael,Sacramento,CA,82.4,,30.0,29.99,12.7,Clear
3416,2,Stockton,San Joaquin,CA,86.0,,33.0,29.99,12.7,Clear
3417,2,Auburn,Placer,CA,80.6,,26.0,30.05,8.1,Clear
3418,2,Sacramento,Sacramento,CA,82.4,,30.0,29.98,15.0,Clear
3419,2,Auburn,Placer,CA,82.4,,23.0,30.05,6.9,Clear
3420,2,Sacramento,Sacramento,CA,79.0,,39.0,29.97,12.7,Clear
3421,2,Rio Linda,Sacramento,CA,80.6,,34.0,29.98,10.4,Clear
3422,3,Stockton,San Joaquin,CA,81.0,,35.0,29.98,16.1,Clear
3423,3,Davis,Yolo,CA,80.6,,39.0,29.96,11.5,Clear
3424,2,North Highlands,Sacramento,CA,80.6,,34.0,29.98,10.4,Clear
3425,2,Rancho Cordova,Sacramento,CA,80.6,,37.0,29.97,12.7,Clear
3426,3,West Sacramento,Yolo,CA,77.0,,43.0,29.97,10.4,Clear
3427,2,Sacramento,Sacramento,CA,77.0,,43.0,29.97,10.4,Clear
3428,2,Elk Grove,Sacramento,CA,72.0,,49.0,29.97,13.8,Clear
3429,2,Stockton,San Joaquin,CA,81.0,,35.0,29.98,16.1,Clear
3430,2,Fair Oaks,Sacramento,CA,80.6,,37.0,29.97,12.7,Clear
3431,3,San Ramon,Contra Costa,CA,64.9,,61.0,30.03,12.7,Clear
3432,2,Folsom,Sacramento,CA,75.2,,47.0,29.98,8.1,Clear
3433,3,Castro Valley,Alameda,CA,64.0,,65.0,30.09,12.7,Partly Cloudy
3434,2,Mcclellan,Sacramento,CA,75.2,,41.0,29.98,12.7,Clear
3435,2,Mcclellan,Sacramento,CA,73.4,,44.0,29.98,12.7,Clear
3436,2,Elverta,Sacramento,CA,68.0,,52.0,30.0,11.5,Clear
3437,3,Sacramento,Sacramento,CA,69.8,,49.0,29.99,6.9,Clear
3438,2,Turlock,Stanislaus,CA,75.0,,38.0,29.98,15.0,Clear
3439,2,Stockton,San Joaquin,CA,64.9,,61.0,30.03,10.4,Clear
3440,2,Fair Oaks,Sacramento,CA,59.0,,72.0,30.02,5.8,Clear
3441,2,Hilmar,Merced,CA,66.2,,64.0,30.01,8.1,Clear
3442,2,Geyserville,Sonoma,CA,54.0,,93.0,30.03,3.5,Clear
3443,2,Sacramento,Sacramento,CA,59.0,,72.0,30.02,5.8,Clear
3444,2,Little River,Mendocino,CA,55.9,,77.0,30.06,,Clear
3445,2,Rio Linda,Sacramento,CA,62.6,,63.0,30.03,10.4,Clear
3446,3,Citrus Heights,Sacramento,CA,62.6,,63.0,30.03,11.5,Clear
3447,2,Valley Springs,Calaveras,CA,57.2,,67.0,30.06,,Clear
3448,3,San Francisco,San Francisco,CA,57.0,,83.0,30.09,9.2,Overcast
3449,2,Elk Grove,Sacramento,CA,61.0,,72.0,30.02,5.8,Clear
3450,3,San Pablo,Contra Costa,CA,59.0,,75.0,30.01,18.4,Clear
3451,2,Hayward,Alameda,CA,57.9,,78.0,30.08,10.4,Overcast
3452,3,Fremont,Alameda,CA,60.1,,72.0,30.1,,Clear
3453,2,San Jose,Santa Clara,CA,59.0,,78.0,30.09,6.9,Clear
3454,3,Vallejo,Solano,CA,53.1,,93.0,30.04,8.1,Mostly Cloudy
3455,3,Oakland,Alameda,CA,57.9,,78.0,30.1,10.4,Overcast
3456,3,Vallejo,Solano,CA,53.1,,93.0,30.05,6.9,Overcast
3457,3,Hayward,Alameda,CA,57.9,,75.0,30.16,5.8,Overcast
3458,3,Watsonville,Santa Cruz,CA,57.0,,87.0,30.11,,Clear
3459,2,Santa Rosa,Sonoma,CA,61.0,,72.0,30.07,4.6,Partly Cloudy
3460,2,Vallejo,Solano,CA,59.0,,81.0,30.08,6.9,Overcast
3461,2,Redwood City,San Mateo,CA,62.6,,72.0,30.13,9.2,Scattered Clouds
3462,3,Hayward,Alameda,CA,59.0,,72.0,30.16,8.1,Overcast
3463,2,Saratoga,Santa Clara,CA,64.9,,63.0,30.12,,Partly Cloudy
3464,2,Pittsburg,Contra Costa,CA,66.0,,56.0,30.05,15.0,Clear
3465,3,San Jose,Santa Clara,CA,64.9,,63.0,30.12,,Partly Cloudy
3466,2,Sacramento,Sacramento,CA,71.6,,50.0,30.06,3.5,Clear
3467,2,Hollister,Santa Clara,CA,62.6,,77.0,30.12,,Clear
3468,2,Napa,Napa,CA,62.1,,75.0,30.08,5.8,Partly Cloudy
3469,2,Palo Alto,San Mateo,CA,64.4,,77.0,30.12,10.4,Partly Cloudy
3470,3,Sacramento,Sacramento,CA,66.9,,61.0,30.06,8.1,Clear
3471,2,San Rafael,Marin,CA,64.4,,68.0,30.11,4.6,Partly Cloudy
3472,2,San Jose,Santa Clara,CA,68.0,,56.0,30.13,8.1,Clear
3473,2,Oakland,Alameda,CA,59.0,,81.0,30.13,3.5,Overcast
3474,3,Hayward,Alameda,CA,62.1,,67.0,30.16,8.1,Mostly Cloudy
3475,2,Sunnyvale,Santa Clara,CA,,,,30.13,9.2,Clear
3476,3,Castro Valley,Alameda,CA,61.0,,70.0,30.13,6.9,Mostly Cloudy
3477,3,Dublin,Alameda,CA,68.0,,55.0,30.09,10.4,Clear
3478,2,Pleasanton,Contra Costa,CA,68.0,,55.0,30.09,10.4,Clear
3479,2,Byron,Contra Costa,CA,68.0,,55.0,30.09,10.4,Clear
3480,3,Tracy,San Joaquin,CA,75.0,,38.0,30.06,4.6,Clear
3481,2,Sacramento,Sacramento,CA,70.0,,55.0,30.06,9.2,Clear
3482,2,Emerald Hills,San Mateo,CA,64.4,,68.0,30.13,8.1,Scattered Clouds
3483,2,Oakland,Alameda,CA,62.1,,67.0,30.13,8.1,Mostly Cloudy
3484,2,Hayward,Alameda,CA,64.0,,63.0,30.12,8.1,Scattered Clouds
3485,3,Castro Valley,Alameda,CA,64.0,,63.0,30.12,8.1,Scattered Clouds
3486,3,Cupertino,Santa Clara,CA,68.0,,63.0,30.13,11.5,Clear
3487,2,Santa Cruz,Santa Cruz,CA,69.1,,58.0,30.1,6.9,Clear
3488,3,Milpitas,Santa Clara,CA,66.9,,61.0,30.11,5.8,Partly Cloudy
3489,2,Milpitas,Santa Clara,CA,66.9,,61.0,30.11,5.8,Partly Cloudy
3490,2,Sacramento,Sacramento,CA,73.4,,44.0,30.07,9.2,Clear
3491,2,Wilton,Sacramento,CA,71.6,,50.0,30.06,3.5,Clear
3492,2,Redwood City,San Mateo,CA,68.0,,60.0,30.12,5.8,Partly Cloudy
3493,3,San Jose,Santa Clara,CA,70.0,,55.0,30.11,8.1,Partly Cloudy
3494,2,Petaluma,Sonoma,CA,71.6,,53.0,30.11,9.2,Clear
3495,3,Elk Grove,Sacramento,CA,75.0,,46.0,30.05,8.1,Clear
3496,2,Sacramento,Sacramento,CA,75.0,,46.0,30.05,8.1,Clear
3497,2,El Dorado Hills,El Dorado,CA,80.6,,32.0,30.04,5.8,Clear
3498,3,Tracy,San Joaquin,CA,79.0,,28.0,30.02,15.0,Clear
3499,2,Sacramento,Sacramento,CA,84.0,,25.0,30.01,6.9,Clear
3500,2,Rancho Cordova,Sacramento,CA,86.0,,19.0,29.99,5.8,Clear
3501,2,Valley Springs,Calaveras,CA,89.6,,18.0,30.07,5.8,Clear
3502,2,Lodi,San Joaquin,CA,88.0,,22.0,29.99,12.7,Clear
3503,2,Sacramento,Sacramento,CA,86.0,,17.0,29.99,3.5,Clear
3504,2,Diamond Springs,El Dorado,CA,82.4,,20.0,30.11,9.2,Clear
3505,3,Danville,Contra Costa,CA,82.0,,22.0,29.98,5.8,Clear
3506,3,Hayward,Alameda,CA,69.1,,51.0,30.09,16.1,Clear
3507,3,Tracy,San Joaquin,CA,87.1,,24.0,29.97,10.4,Clear
3508,2,Sacramento,Sacramento,CA,87.8,,14.0,29.98,9.2,Clear
3509,2,Stockton,San Joaquin,CA,87.1,,25.0,29.96,13.8,Clear
3510,2,Sacramento,Sacramento,CA,84.2,,22.0,29.95,9.2,Clear
3511,3,Emeryville,Alameda,CA,64.0,,60.0,30.04,15.0,Clear
3512,2,Sunnyvale,Santa Clara,CA,66.0,,54.0,30.05,11.5,Clear
3513,3,Dublin,Alameda,CA,66.0,,48.0,30.01,11.5,Clear
3514,2,Santa Clara,Santa Clara,CA,66.9,,57.0,30.04,13.8,Clear
3515,3,Pleasanton,Alameda,CA,66.0,,48.0,30.01,11.5,Clear
3516,3,Los Altos,Santa Clara,CA,63.0,,58.0,30.06,8.1,Clear
3517,3,Castro Valley,Alameda,CA,62.1,,60.0,30.07,11.5,Clear
3518,3,San Jose,Santa Clara,CA,64.0,,60.0,30.04,10.4,Clear
3519,2,Stockton,San Joaquin,CA,71.1,,38.0,29.97,15.0,Clear
3520,2,Orangevale,Sacramento,CA,77.0,,34.0,29.96,11.5,Clear
3521,2,Winton,Merced,CA,73.4,,44.0,29.96,9.2,Clear
3522,3,South San Francisco,San Mateo,CA,60.1,,67.0,30.06,13.8,Clear
3523,3,Crockett,Contra Costa,CA,64.0,,58.0,29.99,12.7,Clear
3524,3,Alamo,Contra Costa,CA,64.0,,58.0,29.99,12.7,Clear
3525,2,Rio Linda,Sacramento,CA,68.0,,40.0,30.0,8.1,Clear
3526,2,Ukiah,Mendocino,CA,62.1,,56.0,30.04,8.1,Clear
3527,2,Palo Alto,Santa Clara,CA,62.6,,63.0,30.04,10.4,Clear
3528,3,Fremont,Alameda,CA,62.6,,63.0,30.04,10.4,Clear
3529,3,San Jose,Santa Clara,CA,62.1,,62.0,30.08,6.9,Clear
3530,3,Sacramento,Sacramento,CA,64.9,,50.0,29.99,10.4,Clear
3531,2,Sacramento,Sacramento,CA,64.9,,50.0,29.99,10.4,Clear
3532,3,Martinez,Contra Costa,CA,61.0,,62.0,30.0,13.8,Clear
3533,2,Ceres,Stanislaus,CA,66.9,,42.0,30.0,6.9,Clear
3534,3,San Francisco,San Francisco,CA,57.0,,74.0,30.07,4.6,Clear
3535,3,Oakland,Alameda,CA,57.0,,74.0,30.07,4.6,Clear
3536,3,Crockett,Contra Costa,CA,61.0,,62.0,30.0,13.8,Clear
3537,3,Sacramento,Sacramento,CA,64.4,,56.0,30.04,5.8,Clear
3538,3,Sacramento,Sacramento,CA,64.4,,56.0,30.04,5.8,Clear
3539,3,Stockton,San Joaquin,CA,66.0,,52.0,30.03,,Clear
3540,2,Auburn,Placer,CA,66.2,,40.0,30.06,6.9,Clear
3541,2,San Francisco,San Francisco,CA,59.0,,78.0,30.09,13.8,Mostly Cloudy
3542,2,Salinas,Monterey,CA,66.0,,59.0,30.09,4.6,Clear
3543,2,Watsonville,Santa Cruz,CA,71.1,,53.0,30.06,4.6,Clear
3544,3,Davis,Yolo,CA,75.2,,44.0,30.04,5.8,Clear
3545,2,Elk Grove,Sacramento,CA,73.9,,46.0,30.03,,Clear
3546,2,Sacramento,Sacramento,CA,80.1,,39.0,30.02,,Clear
3547,2,Sacramento,Sacramento,CA,80.1,,39.0,30.02,,Clear
3548,2,Sacramento,Sacramento,CA,80.1,,39.0,30.02,,Clear
3549,2,Fair Oaks,Sacramento,CA,80.6,,34.0,30.02,5.8,Clear
3550,2,Stockton,San Joaquin,CA,79.0,,28.0,30.03,6.9,Clear
3551,2,North Highlands,Sacramento,CA,80.6,,32.0,30.03,3.5,Clear
3552,2,Sacramento,Sacramento,CA,84.0,,33.0,30.0,3.5,Clear
3553,2,Manteca,San Joaquin,CA,84.9,,25.0,30.0,10.4,Clear
3554,3,San Francisco,San Francisco,CA,66.0,,60.0,30.06,18.4,Partly Cloudy
3555,2,San Mateo,San Mateo,CA,64.4,,73.0,30.06,11.5,Clear
3556,3,Sacramento,Sacramento,CA,82.4,,28.0,30.02,,Clear
3557,2,Stockton,San Joaquin,CA,87.1,,21.0,29.99,8.1,Clear
3558,2,Felton,Santa Cruz,CA,73.9,,46.0,30.04,9.2,
3559,2,Ripon,San Joaquin,CA,89.1,,18.0,29.98,9.2,Clear
3560,2,Grass Valley,Nevada,CA,82.4,,23.0,30.14,,Clear
3561,2,Petaluma,Sonoma,CA,75.2,,50.0,30.05,10.4,Clear
3562,2,San Mateo,San Mateo,CA,71.6,,53.0,30.05,10.4,Clear
3563,3,San Leandro,Alameda,CA,70.0,,53.0,30.05,13.8,Partly Cloudy
3564,3,Oakland,Alameda,CA,70.0,,53.0,30.05,13.8,Partly Cloudy
3565,2,San Jose,Santa Clara,CA,82.4,,28.0,30.04,15.0,Clear
3566,3,Sacramento,Sacramento,CA,87.1,,25.0,29.97,3.5,Clear
3567,2,Sacramento,Sacramento,CA,87.8,,22.0,29.99,8.1,Clear
3568,2,Cool,El Dorado,CA,84.2,,23.0,30.06,4.6,Clear
3569,2,San Jose,Santa Clara,CA,82.4,,28.0,30.04,15.0,Clear
3570,2,Carmichael,Sacramento,CA,89.6,,18.0,29.96,5.8,Clear
3571,2,Sacramento,Sacramento,CA,89.6,,18.0,29.96,5.8,Clear
3572,2,Sloughhouse,Sacramento,CA,93.2,,19.0,29.94,9.2,Clear
3573,2,Sacramento,Sacramento,CA,90.0,,22.0,29.94,10.4,Clear
3574,2,Sacramento,Sacramento,CA,91.4,,15.0,29.95,5.8,Clear
3575,2,Cameron Park,El Dorado,CA,84.2,,20.0,30.09,5.8,Clear
3576,2,El Dorado Hills,El Dorado,CA,91.4,,20.0,29.93,5.8,Clear
