ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
6247,2,Sacramento,Sacramento,CA,53.1,,96.0,30.15,4.6,Light Rain
6248,2,Sacramento,Sacramento,CA,53.1,,100.0,30.15,,Light Rain
6249,2,Stockton,San Joaquin,CA,57.0,,77.0,30.15,18.4,Light Rain
6250,2,Fair Oaks,Sacramento,CA,53.6,,94.0,30.14,16.1,Overcast
6251,3,Benicia,Solano,CA,53.1,,89.0,30.09,,Overcast
6252,3,San Francisco,San Francisco,CA,60.1,,86.0,30.13,5.8,Overcast
6253,2,Vacaville,Solano,CA,46.9,,100.0,30.16,4.6,Overcast
6254,2,Livermore,Alameda,CA,61.0,,78.0,30.12,4.6,Overcast
6255,2,Sacramento,Sacramento,CA,53.1,,100.0,30.15,,Light Rain
6256,2,Sacramento,Sacramento,CA,48.2,,100.0,30.18,6.9,Light Rain
6257,2,Folsom,Sacramento,CA,53.6,,100.0,30.15,11.5,Overcast
6258,3,Auburn,Placer,CA,51.8,,100.0,30.15,4.6,Overcast
6259,2,Middletown,Lake,CA,51.1,,100.0,30.09,,Overcast
6260,3,Fremont,Alameda,CA,62.6,,82.0,30.12,10.4,Overcast
6261,3,Los Altos,Santa Clara,CA,63.0,,72.0,30.14,10.4,Mostly Cloudy
6262,2,Los Gatos,Santa Clara,CA,62.1,,75.0,30.13,13.8,Overcast
6263,2,Los Gatos,Santa Cruz,CA,62.1,,75.0,30.13,13.8,Overcast
6264,2,Rio Linda,Sacramento,CA,48.2,,100.0,30.17,,Light Rain
6265,2,Carmichael,Sacramento,CA,48.2,,100.0,30.17,,Light Rain
6266,2,Sacramento,Sacramento,CA,48.2,,100.0,30.17,,Light Rain
6267,2,Folsom,Sacramento,CA,53.6,,100.0,30.16,12.7,Overcast
6268,2,Linden,San Joaquin,CA,55.0,,83.0,30.16,20.7,Light Rain
6269,2,Concord,Contra Costa,CA,53.1,,89.0,30.14,,Light Rain
6270,2,Aptos,Santa Cruz,CA,57.0,,100.0,30.16,,Light Rain
6271,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.11,3.5,Light Rain
6272,2,Middletown,Lake,CA,51.1,,100.0,30.11,3.5,Light Rain
6273,3,San Leandro,Alameda,CA,60.1,,86.0,30.13,5.8,Overcast
6274,3,Concord,Contra Costa,CA,53.1,,89.0,30.14,,Light Rain
6275,2,Sacramento,Sacramento,CA,48.2,,100.0,30.18,3.5,Light Rain
6276,2,North Highlands,Sacramento,CA,48.2,,100.0,30.18,3.5,Light Rain
6277,2,Carmichael,Sacramento,CA,48.2,,100.0,30.18,3.5,Light Rain
6278,2,Lafayette,Contra Costa,CA,53.1,,89.0,30.14,,Light Rain
6279,2,Gilroy,Santa Clara,CA,55.4,,100.0,30.19,5.8,Overcast
6280,2,Soquel,Santa Cruz,CA,55.9,,100.0,30.17,4.6,Light Rain
6281,3,Sacramento,Sacramento,CA,48.9,,97.0,30.17,3.5,Light Rain
6282,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.1,3.5,Overcast
6283,2,Vallejo,Solano,CA,54.0,,90.0,30.11,12.7,Light Rain
6284,3,Martinez,Contra Costa,CA,53.1,,89.0,30.1,4.6,Light Rain
6285,2,Concord,Contra Costa,CA,53.1,,89.0,30.1,4.6,Light Rain
6286,2,Sacramento,Sacramento,CA,46.4,44.3,100.0,30.19,4.6,Light Rain
6287,3,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6288,2,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6289,3,Rocklin,Placer,CA,42.8,,100.0,30.16,,Overcast
6290,3,Vallejo,Solano,CA,54.0,,90.0,30.11,12.7,Light Rain
6291,2,Delhi,Merced,CA,55.4,,100.0,30.2,17.3,Overcast
6292,3,Walnut Creek,Contra Costa,CA,52.0,,89.0,30.11,6.9,Light Rain
6293,3,Walnut Creek,Contra Costa,CA,52.0,,89.0,30.11,6.9,Light Rain
6294,3,Martinez,Contra Costa,CA,52.0,,89.0,30.16,6.9,Light Rain
6295,2,San Jose,Santa Clara,CA,59.0,,83.0,30.13,16.1,Mostly Cloudy
6296,3,Dublin,Alameda,CA,59.0,,83.0,30.13,3.5,Overcast
6297,3,Oakland,Alameda,CA,59.0,,90.0,30.14,6.9,Light Rain
6298,2,Los Gatos,Santa Clara,CA,59.0,,83.0,30.13,16.1,Mostly Cloudy
6299,2,San Rafael,Marin,CA,51.8,,100.0,30.15,5.8,Overcast
6300,2,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6301,2,Courtland,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6302,2,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6303,2,Sacramento,Sacramento,CA,46.4,45.2,100.0,30.2,3.5,Overcast
6304,2,Antelope,Sacramento,CA,46.4,45.2,100.0,30.2,3.5,Overcast
6305,2,Folsom,Sacramento,CA,53.6,,94.0,30.19,6.9,Overcast
6306,2,Auburn,Placer,CA,51.8,,100.0,30.18,6.9,Overcast
6307,2,Placerville,El Dorado,CA,50.0,,100.0,30.18,12.7,Overcast
6308,2,Shingle Springs,El Dorado,CA,50.0,,100.0,30.18,12.7,Overcast
6309,3,Vallejo,Solano,CA,55.0,,86.0,30.15,12.7,Overcast
6310,2,Martinez,Contra Costa,CA,52.0,,89.0,30.13,4.6,Light Rain
6311,2,Sacramento,Sacramento,CA,48.9,,100.0,30.19,3.5,Overcast
6312,2,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6313,2,Sacramento,Sacramento,CA,46.4,45.2,100.0,30.2,3.5,Overcast
6314,2,Sacramento,Sacramento,CA,48.9,,100.0,30.17,,Light Rain
6315,2,Sacramento,Sacramento,CA,53.6,,94.0,30.19,6.9,Overcast
6316,2,Sacramento,Sacramento,CA,53.6,,94.0,30.19,6.9,Overcast
6317,3,Oakland,Alameda,CA,57.9,,93.0,30.15,6.9,Light Rain
6318,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.12,,Light Rain
6319,3,Davis,Yolo,CA,,,,30.19,3.5,Overcast
6320,3,Davis,Yolo,CA,,,,30.19,4.6,Overcast
6321,2,Sacramento,Sacramento,CA,46.4,,100.0,30.2,,Overcast
6322,3,Roseville,Placer,CA,46.4,,100.0,30.2,,Overcast
6323,3,Roseville,Placer,CA,46.4,,100.0,30.2,,Overcast
6324,2,Sacramento,Sacramento,CA,48.0,,100.0,30.19,,Light Rain
6325,2,Fair Oaks,Sacramento,CA,55.4,,88.0,30.19,4.6,Overcast
6326,3,Pinole,Contra Costa,CA,52.0,,89.0,30.14,4.6,Overcast
6327,3,Oakland,Alameda,CA,57.9,,97.0,30.17,3.5,Light Rain
6328,2,Watsonville,Santa Cruz,CA,55.9,,100.0,30.18,,Light Rain
6329,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.12,,Overcast
6330,2,Los Gatos,Santa Clara,CA,60.1,,80.0,30.17,9.2,Mostly Cloudy
6331,3,West Sacramento,Yolo,CA,48.0,,100.0,30.19,3.5,Overcast
6332,3,Sacramento,Sacramento,CA,46.4,,100.0,30.21,,Overcast
6333,2,Sacramento,Sacramento,CA,48.0,,100.0,30.19,3.5,Overcast
6334,2,Elk Grove,Sacramento,CA,48.0,,100.0,30.19,3.5,Overcast
6335,2,Rocklin,Placer,CA,42.8,,93.0,30.19,,Overcast
6336,2,Patterson,Stanislaus,CA,55.0,,86.0,30.2,4.6,Overcast
6337,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.14,,Overcast
6338,3,Sacramento,Sacramento,CA,48.0,,100.0,30.19,3.5,Overcast
6339,2,Petaluma,Sonoma,CA,53.6,,94.0,30.18,3.5,Overcast
6340,2,Los Gatos,Santa Clara,CA,60.1,,80.0,30.17,9.2,Mostly Cloudy
6341,2,Los Gatos,Santa Clara,CA,60.1,,80.0,30.17,9.2,Mostly Cloudy
6342,2,Roseville,Placer,CA,46.4,,100.0,30.22,,Overcast
6343,2,Napa,Napa,CA,54.0,,90.0,30.14,10.4,Light Rain
6344,2,Concord,Contra Costa,CA,52.0,,89.0,30.14,4.6,Overcast
6345,2,Tracy,San Joaquin,CA,57.0,,93.0,30.16,3.5,Light Rain
6346,2,Folsom,Sacramento,CA,55.4,,88.0,30.19,4.6,Overcast
6347,2,San Rafael,Marin,CA,53.6,,100.0,30.18,4.6,Overcast
6348,2,San Jose,Santa Clara,CA,60.1,,83.0,30.18,9.2,Mostly Cloudy
6349,2,San Jose,Santa Clara,CA,60.8,,82.0,30.19,8.1,Mostly Cloudy
6350,3,Dublin,Alameda,CA,55.9,,93.0,30.17,3.5,Overcast
6351,3,Tracy,Alameda,CA,55.9,,93.0,30.17,3.5,Overcast
6352,2,Auburn,Placer,CA,51.8,,100.0,30.2,4.6,Overcast
6353,3,Fremont,Alameda,CA,59.0,,83.0,30.2,6.9,Overcast
6354,3,San Jose,Santa Clara,CA,60.1,,83.0,30.18,9.2,Mostly Cloudy
6355,3,Fremont,Alameda,CA,59.0,,88.0,30.17,6.9,Overcast
6356,3,Sacramento,Sacramento,CA,46.4,,100.0,30.23,,Light Rain
6357,2,Sacramento,Sacramento,CA,45.0,42.6,100.0,30.2,4.6,Light Rain
6358,3,North Highlands,Sacramento,CA,46.4,,100.0,30.23,,Light Rain
6359,2,Rancho Cordova,Sacramento,CA,53.6,,100.0,30.2,6.9,Overcast
6360,2,Rancho Cordova,Sacramento,CA,53.6,,100.0,30.2,6.9,Overcast
6361,3,Roseville,Placer,CA,46.4,,100.0,30.23,,Light Rain
6362,3,Rocklin,Placer,CA,41.0,39.0,100.0,30.2,3.5,Overcast
6363,2,Granite Bay,Placer,CA,46.4,,100.0,30.23,,Light Rain
6364,2,Rancho Cordova,Sacramento,CA,53.6,,100.0,30.2,6.9,Overcast
6365,2,Folsom,Sacramento,CA,53.6,,100.0,30.2,6.9,Overcast
6366,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.16,,Overcast
6367,3,San Pablo,Contra Costa,CA,51.1,,92.0,30.16,3.5,Overcast
6368,3,Emeryville,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6369,3,Oakland,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6370,3,Vallejo,Solano,CA,54.0,,90.0,30.15,12.7,Overcast
6371,3,Portola Valley,San Mateo,CA,59.0,,94.0,30.2,,Overcast
6372,3,Portola Valley,San Mateo,CA,59.0,,94.0,30.2,,Overcast
6373,3,Oakland,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6374,2,Clayton,Contra Costa,CA,51.1,,92.0,30.16,3.5,Overcast
6375,2,Santa Rosa,Sonoma,CA,51.1,,100.0,30.16,,Overcast
6376,3,Berkeley,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6377,3,Emeryville,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6378,3,Oakland,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6379,3,Oakland,Alameda,CA,57.9,,97.0,30.19,5.8,Overcast
6380,2,Martinez,Contra Costa,CA,51.1,,92.0,30.16,3.5,Overcast
6381,3,Fairfield,Solano,CA,54.0,,93.0,30.15,9.2,Overcast
6382,2,Santa Cruz,Santa Cruz,CA,57.0,,100.0,30.22,4.6,Light Rain
6383,2,Los Gatos,Santa Clara,CA,60.1,,83.0,30.19,9.2,Mostly Cloudy
6384,3,Oakland,Alameda,CA,57.9,,93.0,30.19,9.2,Light Rain
6385,2,Castro Valley,Alameda,CA,59.0,,83.0,30.19,4.6,Light Rain
6386,2,San Jose,Santa Clara,CA,60.1,,83.0,30.19,9.2,Mostly Cloudy
6387,3,Sacramento,Sacramento,CA,46.4,45.2,100.0,30.23,3.5,Light Rain
6388,2,Sacramento,Sacramento,CA,48.0,,100.0,30.21,3.5,Light Rain
6389,2,Sacramento,Sacramento,CA,48.0,,100.0,30.21,3.5,Light Rain
6390,2,Mcclellan,Sacramento,CA,46.4,45.2,100.0,30.23,3.5,Light Rain
6391,3,Roseville,Placer,CA,46.4,45.2,100.0,30.23,3.5,Light Rain
6392,2,Orinda,Contra Costa,CA,51.1,,92.0,30.16,3.5,Overcast
6393,2,Tracy,San Joaquin,CA,54.0,,97.0,30.19,12.7,Light Rain
6394,2,Manteca,San Joaquin,CA,54.0,,97.0,30.19,12.7,Light Rain
6395,2,Orangevale,Sacramento,CA,46.4,,100.0,30.23,,Light Rain
6396,2,Concord,Contra Costa,CA,51.1,,92.0,30.16,3.5,Overcast
6397,2,Sacramento,Sacramento,CA,48.0,,100.0,30.21,3.5,Light Rain
6398,2,San Rafael,Marin,CA,53.6,,100.0,30.2,,Overcast
6399,2,Los Gatos,Santa Clara,CA,59.0,,87.0,30.2,9.2,Mostly Cloudy
6400,2,Danville,Contra Costa,CA,57.2,,94.0,30.19,,Overcast
6401,2,Woodland,Yolo,CA,44.1,40.8,100.0,30.21,5.8,Light Rain
6402,2,Sacramento,Sacramento,CA,46.4,,100.0,30.22,,Light Rain
6403,2,Sacramento,Sacramento,CA,46.4,,100.0,30.22,,Light Rain
6404,2,San Mateo,San Mateo,CA,57.2,,100.0,30.21,,Overcast
6405,3,Hercules,Contra Costa,CA,51.1,,89.0,30.17,,Overcast
6406,3,Sacramento,Sacramento,CA,48.0,,100.0,30.21,,Light Rain
6407,2,Citrus Heights,Sacramento,CA,46.4,43.5,100.0,30.23,5.8,Light Rain
6408,2,Orinda,Contra Costa,CA,52.0,,89.0,30.17,,Overcast
6409,2,Martinez,Contra Costa,CA,52.0,,89.0,30.17,,Overcast
6410,2,Morgan Hill,Santa Clara,CA,55.4,,100.0,30.24,,Fog
6411,2,Sacramento,Sacramento,CA,46.4,44.3,100.0,30.23,4.6,Overcast
6412,3,Oakland,Alameda,CA,57.9,,93.0,30.2,4.6,Overcast
6413,2,San Juan Bautista,San Benito,CA,53.6,,94.0,30.24,4.6,Overcast
6414,2,Sacramento,Sacramento,CA,44.6,42.2,100.0,30.24,4.6,Light Rain
6415,2,Petaluma,Sonoma,CA,51.8,,100.0,30.21,,Overcast
6416,2,South San Francisco,San Mateo,CA,57.0,,93.0,30.2,5.8,Overcast
6417,3,Pinole,Contra Costa,CA,51.1,,89.0,30.21,,Overcast
6418,3,Oakland,Alameda,CA,57.9,,97.0,30.2,4.6,Overcast
6419,3,Oakland,Alameda,CA,57.9,,97.0,30.2,4.6,Overcast
6420,2,Los Gatos,Santa Clara,CA,57.9,,87.0,30.2,6.9,Overcast
6421,2,Penngrove,Sonoma,CA,51.8,,100.0,30.22,,Overcast
6422,2,San Francisco,San Francisco,CA,57.0,,93.0,30.2,5.8,Overcast
6423,3,Vallejo,Solano,CA,55.0,,89.0,30.17,,Overcast
6424,3,Martinez,Contra Costa,CA,51.1,,89.0,30.17,,Overcast
6425,3,Fairfield,Solano,CA,55.0,,89.0,30.17,,Overcast
6426,2,Los Gatos,Santa Cruz,CA,57.0,,89.0,30.21,4.6,Mostly Cloudy
6427,2,Aptos,Santa Cruz,CA,55.9,,100.0,30.23,,Overcast
6428,3,Union City,Alameda,CA,57.9,,84.0,30.23,,Overcast
6429,2,San Francisco,San Francisco,CA,57.0,,93.0,30.2,4.6,Light Rain
6430,3,Oakland,Alameda,CA,57.0,,100.0,30.21,4.6,Overcast
6431,3,Emeryville,Alameda,CA,55.9,,100.0,30.21,4.6,Light Rain
6432,2,Watsonville,Santa Cruz,CA,55.0,,100.0,30.23,,Overcast
6433,3,Oakland,Alameda,CA,57.0,,93.0,30.21,6.9,Overcast
6434,2,Orinda,Contra Costa,CA,48.9,,90.0,30.17,3.5,Overcast
6435,3,Martinez,Contra Costa,CA,48.9,,93.0,30.21,4.6,Overcast
6436,3,Walnut Creek,Contra Costa,CA,48.9,,90.0,30.17,3.5,Overcast
6437,2,Santa Rosa,Sonoma,CA,52.0,,100.0,30.16,,Overcast
6438,3,Oakland,Alameda,CA,57.0,,96.0,30.2,5.8,Overcast
6439,2,Greenbrae,Marin,CA,51.8,,100.0,30.2,,Fog
6440,2,Napa,Napa,CA,54.0,,90.0,30.19,6.9,Overcast
6441,3,Crockett,Contra Costa,CA,48.0,,93.0,30.21,4.6,Light Rain
6442,3,Fairfield,Solano,CA,54.0,,90.0,30.19,6.9,Overcast
6443,3,Crockett,Contra Costa,CA,48.0,,93.0,30.17,5.8,Overcast
6444,3,Pleasanton,Alameda,CA,54.0,,93.0,30.21,3.5,Scattered Clouds
6445,2,San Jose,Santa Clara,CA,57.9,,87.0,30.22,9.2,Mostly Cloudy
6446,2,Sausalito,Marin,CA,60.1,,80.0,30.22,5.8,Overcast
6447,2,West Sacramento,Yolo,CA,46.9,,100.0,30.23,4.6,Overcast
6448,3,Elk Grove,Sacramento,CA,46.9,,100.0,30.23,4.6,Overcast
6449,2,Lodi,San Joaquin,CA,53.1,,100.0,30.23,,Overcast
6450,2,Santa Rosa,Sonoma,CA,55.0,,100.0,30.18,5.8,Mist
6451,3,Walnut Creek,Contra Costa,CA,48.0,,89.0,30.19,,Fog
6452,2,Sacramento,Sacramento,CA,53.6,,100.0,30.25,,Overcast
6453,2,Pacifica,San Mateo,CA,59.0,,83.0,30.24,4.6,Haze
6454,3,Oakland,Alameda,CA,57.0,,96.0,30.25,4.6,Light Rain
6455,2,Modesto,Stanislaus,CA,55.9,,87.0,30.27,,Partly Cloudy
6456,3,Emeryville,Alameda,CA,57.0,,96.0,30.25,4.6,Light Rain
6457,2,Dixon,Solano,CA,,,,30.26,,Overcast
6458,3,Concord,Contra Costa,CA,50.0,,93.0,30.26,4.6,Overcast
6459,3,San Rafael,Marin,CA,53.6,,100.0,30.26,,Overcast
6460,2,Castro Valley,Alameda,CA,62.6,,72.0,30.25,10.4,Overcast
6461,3,North Highlands,Sacramento,CA,48.2,,100.0,30.28,4.6,Overcast
6462,2,Walnut Creek,Contra Costa,CA,50.0,,93.0,30.23,5.8,Light Rain
6463,2,San Jose,Santa Clara,CA,59.0,,88.0,30.26,5.8,Mostly Cloudy
6464,2,Sacramento,Sacramento,CA,54.0,,100.0,30.27,,Overcast
6465,3,Oakland,Alameda,CA,61.0,,90.0,30.26,3.5,Overcast
6466,2,Los Gatos,Santa Clara,CA,63.0,,75.0,30.26,11.5,Mostly Cloudy
6467,2,Sacramento,Sacramento,CA,51.8,,100.0,30.28,,Mostly Cloudy
6468,2,Sacramento,Sacramento,CA,54.0,,100.0,30.27,,Overcast
6469,2,Sacramento,Sacramento,CA,59.0,,88.0,30.27,,Overcast
6470,3,Lathrop,San Joaquin,CA,57.9,,93.0,30.26,6.9,Mostly Cloudy
6471,3,Fairfield,Solano,CA,50.0,,100.0,30.25,2.3,Light Rain
6472,3,Daly City,San Mateo,CA,57.0,,93.0,30.25,,Overcast
6473,2,Sunnyvale,Santa Clara,CA,64.9,,68.0,30.27,8.1,Mostly Cloudy
6474,2,Sacramento,Sacramento,CA,62.6,,82.0,30.26,11.5,Mostly Cloudy
6475,2,Grass Valley,Nevada,CA,50.0,,,30.28,5.8,Overcast
6476,3,Vallejo,Solano,CA,57.9,,90.0,30.22,5.8,Overcast
6477,2,Santa Rosa,Sonoma,CA,57.9,,97.0,30.22,5.8,Overcast
6478,2,Sonoma,Sonoma,CA,55.4,,100.0,30.26,3.5,Overcast
6479,2,Los Gatos,Santa Cruz,CA,64.9,,68.0,30.25,10.4,Mostly Cloudy
6480,3,Tracy,San Joaquin,CA,60.1,,86.0,30.26,8.1,Partly Cloudy
6481,2,Sacramento,Sacramento,CA,57.0,,96.0,30.25,5.8,Overcast
6482,2,Sacramento,Sacramento,CA,62.6,,82.0,30.26,11.5,Mostly Cloudy
6483,3,Sacramento,Sacramento,CA,60.8,,88.0,30.25,10.4,Mostly Cloudy
6484,2,Sacramento,Sacramento,CA,60.8,,88.0,30.25,10.4,Mostly Cloudy
6485,3,Citrus Heights,Sacramento,CA,60.8,,88.0,30.25,10.4,Mostly Cloudy
6486,2,Sacramento,Sacramento,CA,57.0,,96.0,30.25,5.8,Overcast
6487,2,Salinas,Monterey,CA,64.9,,75.0,30.27,8.1,Mostly Cloudy
6488,2,Sacramento,Sacramento,CA,57.9,,97.0,30.23,6.9,Mist
6489,2,Sacramento,Sacramento,CA,57.9,,97.0,30.23,6.9,Mist
6490,2,Santa Rosa,Sonoma,CA,59.0,,93.0,30.18,5.8,Light Rain
6491,2,Citrus Heights,Sacramento,CA,60.8,,82.0,30.24,10.4,Overcast
6492,2,Orinda,Contra Costa,CA,55.9,,90.0,30.22,,Overcast
6493,2,Sacramento,Sacramento,CA,60.8,,82.0,30.24,10.4,Overcast
6494,3,San Francisco,San Francisco,CA,62.1,,78.0,30.22,9.2,Overcast
6495,2,Rancho Cordova,Sacramento,CA,64.4,,77.0,30.21,12.7,Mostly Cloudy
6496,2,Placerville,El Dorado,CA,51.8,,100.0,30.25,5.8,Overcast
6497,2,Palo Alto,San Mateo,CA,62.6,,82.0,30.2,8.1,Mostly Cloudy
6498,2,Sacramento,Sacramento,CA,57.0,,100.0,30.21,8.1,Overcast
6499,2,Sacramento,Sacramento,CA,57.0,,100.0,30.21,8.1,Overcast
6500,3,Auburn,Placer,CA,57.2,,94.0,30.22,8.1,Mostly Cloudy
6501,2,Napa,Napa,CA,62.1,,84.0,30.17,10.4,Overcast
6502,2,Byron,Contra Costa,CA,64.0,,70.0,30.19,6.9,Mostly Cloudy
6503,2,Sacramento,Sacramento,CA,57.2,,100.0,30.21,6.9,Overcast
6504,2,Penn Valley,Nevada,CA,50.0,,,30.23,3.5,Overcast
6505,2,Santa Rosa,Sonoma,CA,60.1,,90.0,30.15,5.8,Mostly Cloudy
6506,3,San Pablo,Contra Costa,CA,60.1,,83.0,30.2,,Haze
6507,2,San Mateo,San Mateo,CA,62.1,,78.0,30.2,4.6,Mostly Cloudy
6508,2,El Sobrante,Contra Costa,CA,60.1,,80.0,30.14,3.5,Haze
6509,2,Napa,Napa,CA,60.1,,90.0,30.16,10.4,Overcast
6510,2,Danville,Contra Costa,CA,63.0,,75.0,30.17,5.8,Partly Cloudy
6511,2,Sacramento,Sacramento,CA,60.1,,90.0,30.18,4.6,Mostly Cloudy
6512,2,Sacramento,Sacramento,CA,60.8,,82.0,30.21,4.6,Overcast
6513,2,Carmichael,Sacramento,CA,60.8,,82.0,30.2,6.9,Overcast
6514,2,Carmichael,Sacramento,CA,60.8,,82.0,30.19,6.9,Overcast
6515,3,Roseville,Placer,CA,60.8,,82.0,30.2,6.9,Overcast
6516,2,Galt,San Joaquin,CA,61.0,,90.0,30.18,4.6,Overcast
6517,2,Sausalito,Marin,CA,62.1,,78.0,30.17,8.1,Mostly Cloudy
6518,2,Los Gatos,Santa Clara,CA,64.0,,67.0,30.17,6.9,Mostly Cloudy
6519,2,Los Gatos,Santa Clara,CA,64.0,,67.0,30.17,6.9,Mostly Cloudy
6520,3,Oakland,Alameda,CA,63.0,,78.0,30.18,4.6,Mostly Cloudy
6521,2,Scotts Valley,Santa Cruz,CA,60.1,,93.0,30.2,,Overcast
6522,2,San Jose,Santa Clara,CA,64.0,,67.0,30.17,6.9,Mostly Cloudy
6523,3,Tracy,San Joaquin,CA,62.1,,80.0,30.16,,Mostly Cloudy
6524,2,Tracy,San Joaquin,CA,62.1,,80.0,30.16,,Mostly Cloudy
6525,3,Sacramento,Sacramento,CA,60.1,,90.0,30.18,4.6,Mostly Cloudy
6526,3,Sacramento,Sacramento,CA,59.0,,82.0,30.18,4.6,Partly Cloudy
6527,2,Shingle Springs,El Dorado,CA,51.8,,100.0,30.21,4.6,Overcast
6528,2,Orangevale,Sacramento,CA,59.0,,82.0,30.18,4.6,Partly Cloudy
6529,2,Castro Valley,Alameda,CA,62.1,,72.0,30.18,3.5,Overcast
6530,3,Arbuckle,Colusa,CA,57.0,,89.0,30.16,9.2,Clear
6531,2,Los Gatos,Santa Cruz,CA,64.0,,67.0,30.17,4.6,Overcast
6532,2,Santa Clara,Santa Clara,CA,64.0,,67.0,30.17,4.6,Overcast
6533,3,Winters,Yolo,CA,57.0,,96.0,30.17,3.5,Mostly Cloudy
6534,3,Lathrop,San Joaquin,CA,62.1,,80.0,30.16,,Mostly Cloudy
6535,3,Roseville,Placer,CA,59.0,,82.0,30.17,6.9,Clear
6536,2,Pittsburg,Contra Costa,CA,59.0,,83.0,30.12,,Mostly Cloudy
6537,2,San Jose,Santa Clara,CA,63.0,,70.0,30.16,5.8,Overcast
6538,2,Napa,Napa,CA,59.0,,87.0,30.14,4.6,Overcast
6539,2,Sunnyvale,Santa Clara,CA,63.0,,67.0,30.17,4.6,Overcast
6540,3,Vacaville,Solano,CA,57.9,,93.0,30.17,5.8,Overcast
6541,2,Pittsburg,Contra Costa,CA,55.9,,90.0,30.13,4.6,Mostly Cloudy
6542,2,Sacramento,Sacramento,CA,54.0,,100.0,30.16,,Scattered Clouds
6543,2,Sacramento,Sacramento,CA,57.2,,88.0,30.17,3.5,Clear
6544,2,Santa Cruz,Santa Cruz,CA,57.9,,100.0,30.19,,Overcast
6545,2,Scotts Valley,Santa Cruz,CA,57.9,,100.0,30.19,,Overcast
6546,3,San Francisco,San Francisco,CA,61.0,,83.0,30.16,,Mostly Cloudy
6547,2,Walnut Creek,Contra Costa,CA,55.9,,90.0,30.13,4.6,Mostly Cloudy
6548,3,Newark,Alameda,CA,60.8,,88.0,30.16,,Mostly Cloudy
6549,3,Lathrop,San Joaquin,CA,59.0,,90.0,30.16,3.5,Mostly Cloudy
6550,3,Patterson,Stanislaus,CA,59.0,,83.0,30.17,3.5,Scattered Clouds
6551,2,Sacramento,Sacramento,CA,54.0,,100.0,30.16,,Scattered Clouds
6552,2,Penngrove,Sonoma,CA,57.2,,94.0,30.17,3.5,Overcast
6553,2,Sonoma,Sonoma,CA,57.2,,94.0,30.17,3.5,Overcast
6554,2,Sacramento,Sacramento,CA,55.0,,100.0,30.15,,Clear
6555,2,Sacramento,Sacramento,CA,54.0,,100.0,30.16,,Scattered Clouds
6556,2,Sacramento,Sacramento,CA,55.4,,100.0,30.15,,Clear
6557,2,Elk Grove,Sacramento,CA,55.0,,100.0,30.15,,Clear
6558,3,Fremont,Alameda,CA,63.0,,67.0,30.17,4.6,Overcast
6559,2,Santa Rosa,Sonoma,CA,57.0,,93.0,30.1,5.8,Overcast
6560,2,Santa Rosa,Sonoma,CA,57.0,,93.0,30.1,5.8,Overcast
6561,2,Nicasio,Marin,CA,57.2,,94.0,30.15,4.6,Overcast
6562,3,Pleasant Hill,Contra Costa,CA,57.0,,87.0,30.12,,Light Rain
6563,2,Oroville,Butte,CA,57.0,,87.0,30.15,9.2,Overcast
6564,3,Hayward,Alameda,CA,62.1,,72.0,30.18,,Overcast
6565,2,Soquel,Santa Cruz,CA,57.9,,100.0,30.19,,Overcast
6566,2,Manteca,San Joaquin,CA,55.9,,93.0,30.14,8.1,Partly Cloudy
6567,2,Concord,Contra Costa,CA,57.0,,89.0,30.15,,Light Rain
6568,2,Pittsburg,Contra Costa,CA,57.0,,89.0,30.15,,Light Rain
6569,2,Valley Springs,Calaveras,CA,50.0,,100.0,30.22,3.5,Partly Cloudy
6570,2,Santa Rosa,Sonoma,CA,57.0,,96.0,30.1,5.8,Overcast
6571,2,Colfax,Placer,CA,48.2,,,30.18,3.5,Overcast
6572,2,Valley Springs,Calaveras,CA,50.0,,100.0,30.22,,Mostly Cloudy
6573,2,Windsor,Sonoma,CA,57.0,,96.0,30.1,5.8,Overcast
6574,2,Castroville,Monterey,CA,57.9,,93.0,30.18,3.5,Overcast
6575,2,Fulton,Sonoma,CA,57.0,,96.0,30.1,5.8,Overcast
6576,2,Woodland,Yolo,CA,55.9,,93.0,30.14,6.9,Overcast
